time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s
6.8884,0.000,4.385,-6.296,-0.1128,83.670,0.000
6.8935,0.000,4.385,-6.296,-0.1040,83.670,0.000
6.8986,0.000,4.341,-3.498,-0.0894,81.910,-159.987
6.9036,0.000,4.319,-3.498,-0.1128,81.910,0.000
6.9087,0.000,4.319,0.700,-0.1040,79.800,-191.832
6.9137,0.000,4.275,-4.897,-0.1158,79.800,0.000
6.9188,0.000,4.253,-4.897,-0.1070,76.640,-287.467
6.9238,0.000,4.231,2.099,-0.1011,76.640,0.000
6.9289,0.000,4.187,-6.296,-0.1040,72.770,-351.446
6.9339,0.000,4.165,-2.099,-0.0864,72.770,0.000
6.9390,0.000,717.395,2510.800,0.1509,72.770,0.000
6.9441,0.000,4.099,-9.095,-0.0835,67.850,-444.521
6.9491,0.000,4.033,-10.494,-0.0689,67.850,0.000
6.9542,0.000,3.967,-17.490,-0.0689,62.230,-514.451
6.9592,0.000,3.945,-10.494,-0.0689,62.230,0.000
6.9643,0.000,3.879,-7.695,-0.0747,56.250,-542.731
6.9693,0.000,3.835,-14.691,-0.0659,56.250,0.000
6.9744,0.000,3.791,-13.292,-0.0689,49.220,-639.672
6.9794,0.000,3.769,-11.893,-0.0777,49.220,0.000
6.9845,0.000,3.725,-6.296,-0.0718,41.480,-703.569
6.9895,0.000,3.682,-14.691,-0.0747,41.480,0.000
6.9946,0.000,3.660,-11.893,-0.0689,33.400,-734.925
6.9997,0.000,3.616,-10.494,-0.0454,33.400,0.000
7.0047,0.000,3.550,-17.490,-0.0337,33.400,0.000
7.0098,0.000,3.484,-16.090,-0.0103,24.610,-799.157
7.0148,0.000,3.396,-23.086,-0.0015,24.610,0.000
7.0199,0.000,3.308,-13.292,-0.0015,16.170,-762.937
7.0250,0.000,3.242,-20.288,-0.0044,16.170,0.000
7.0300,0.000,3.154,-25.885,0.0073,7.030,-831.847
7.0351,0.000,3.066,-18.889,0.0015,7.030,0.000
7.0401,0.000,2.978,-18.889,0.0249,357.890,-830.420
7.0452,0.000,2.868,-16.090,0.0366,357.890,0.000
7.0502,0.000,2.780,-25.885,0.0308,349.450,-775.790
7.0553,0.000,2.670,-24.485,0.0190,349.450,0.000
7.0603,0.000,2.583,-27.284,-0.0015,340.310,-830.619
7.0654,0.000,2.495,-24.485,0.0015,340.310,0.000
7.0705,0.000,2.429,-23.086,0.0015,340.310,0.000
7.0755,0.000,2.341,-13.292,-0.0015,331.880,-766.160
7.0806,0.000,2.253,-9.095,-0.0103,331.880,0.000
7.0856,0.000,2.187,-14.691,-0.0249,323.440,-761.012
7.0907,0.000,2.165,-7.695,-0.0571,323.440,0.000
7.0957,0.000,2.121,-14.691,-0.0689,316.050,-671.324
7.1008,0.000,2.121,0.700,-0.0601,316.050,0.000
7.1059,0.000,2.121,0.700,-0.0952,308.670,-667.854
7.1109,0.000,2.121,-2.099,-0.0864,308.670,0.000
7.1160,0.000,2.099,0.700,-0.0835,303.050,-518.087
7.1210,0.000,2.121,-2.099,-0.0864,303.050,0.000
7.1261,0.000,717.395,2510.800,0.1509,303.050,0.000
7.1311,0.000,2.121,9.095,-0.0601,297.070,-539.539
7.1362,0.000,2.099,0.700,-0.0718,297.070,0.000
7.1412,0.000,2.099,-6.296,-0.0659,291.800,-483.073
7.1463,0.000,2.099,2.099,-0.0689,291.800,0.000
7.1514,0.000,2.099,3.498,-0.0630,287.930,-349.135
7.1564,0.000,2.099,-3.498,-0.0835,287.930,0.000
7.1615,0.000,2.099,2.099,-0.0806,284.410,-319.639
7.1665,0.000,2.099,-7.695,-0.0718,284.410,0.000
7.1716,0.000,2.099,4.897,-0.0864,281.950,-222.984
7.1766,0.000,2.099,4.897,-0.0718,281.950,0.000
7.1817,0.000,2.099,0.700,-0.0777,280.550,-128.725
7.1867,0.000,2.099,3.498,-0.0777,280.550,0.000
7.1918,0.000,2.099,2.099,-0.0952,280.550,0.000
7.1968,0.000,2.099,3.498,-0.0806,279.840,-64.543
7.2019,0.000,2.099,4.897,-0.0571,279.840,0.000
7.2070,0.000,2.099,-0.700,-0.0659,279.490,-31.824
7.2120,0.000,2.099,-7.695,-0.0894,279.490,0.000
7.2171,0.000,2.099,-4.897,-0.0689,280.200,64.064
7.2221,0.000,2.099,0.700,-0.0601,280.200,0.000
7.2272,0.000,2.099,-3.498,-0.0806,281.950,159.081
7.2322,0.000,2.099,-9.095,-0.0630,281.950,0.000
7.2373,0.000,2.099,-3.498,-0.0835,284.410,222.153
7.2423,0.000,2.099,-0.700,-0.0718,284.410,0.000
7.2474,0.000,2.099,2.099,-0.0571,287.580,290.622
7.2525,0.000,2.099,-0.700,-0.0806,287.580,0.000
7.2575,0.000,2.099,-7.695,-0.0659,287.580,0.000
7.2626,0.000,2.099,-3.498,-0.0630,292.150,417.495
7.2676,0.000,2.099,0.700,-0.0718,292.150,0.000
7.2727,0.000,2.099,-0.700,-0.0659,297.420,479.158
7.2777,0.000,2.099,-2.099,-0.0864,297.420,0.000
7.2828,0.000,2.099,-0.700,-0.0864,303.050,507.201
7.2878,0.000,2.099,-4.897,-0.0718,303.050,0.000
7.2929,0.000,2.099,2.099,-0.0747,309.380,575.113
7.2979,0.000,2.099,-4.897,-0.0806,309.380,0.000
7.3030,0.000,2.099,2.099,-0.0864,316.760,669.931
7.3081,0.000,2.099,-0.700,-0.0659,316.760,0.000
7.3131,0.000,2.099,0.700,-0.0718,316.760,0.000
7.3182,0.000,2.099,-0.700,-0.0894,323.440,608.415
7.3232,0.000,2.099,-6.296,-0.0806,323.440,0.000
7.3283,0.000,717.395,2510.800,0.1509,331.880,774.000
7.3333,0.000,717.395,2510.800,0.1509,331.880,0.000
7.3384,0.000,717.395,2510.800,0.1509,340.310,766.691
7.3434,0.000,717.395,2510.800,0.1509,340.310,0.000
7.3485,0.000,2.099,-3.498,-0.0747,349.450,824.456
7.3535,0.000,2.099,-0.700,-0.0777,349.450,0.000
7.3586,0.000,2.099,2.099,-0.0806,357.890,767.197
7.3637,0.000,2.099,-0.700,-0.0747,357.890,0.000
7.3687,0.000,2.099,-3.498,-0.0835,7.030,830.441
7.3738,0.000,2.099,-6.296,-0.0777,7.030,0.000
7.3788,0.000,2.099,9.095,-0.0659,7.030,0.000
7.3839,0.000,2.099,3.498,-0.0689,15.470,768.391
7.3889,0.000,2.099,-4.897,-0.0689,15.470,0.000
7.3940,0.000,2.099,3.498,-0.0630,24.260,799.305
7.3990,0.000,2.099,-3.498,-0.0689,24.260,0.000
7.4041,0.000,2.099,-0.700,-0.0718,31.990,702.507
7.4091,0.000,2.099,-6.296,-0.0747,31.990,0.000
7.4142,0.000,717.395,2510.800,0.1509,39.380,670.748
7.4193,0.000,717.395,2510.800,0.1509,39.380,0.000
7.4243,0.000,717.395,2510.800,0.1509,46.410,638.923
7.4294,0.000,2.099,4.897,-0.0718,46.410,0.000
7.4344,0.000,717.395,2510.800,0.1509,52.730,571.837
7.4395,0.000,2.099,-6.296,-0.0777,52.730,0.000
7.4445,0.000,2.099,0.700,-0.0689,58.010,520.735
7.4496,0.000,2.099,-13.292,-0.0835,58.010,0.000
7.4546,0.000,2.099,-2.099,-0.0718,58.010,0.000
7.4597,0.000,2.099,-6.296,-0.0718,63.280,450.071
7.4647,0.000,2.099,-3.498,-0.0689,63.280,0.000
7.4698,0.000,2.099,7.695,-0.0747,67.500,381.472
7.4748,0.000,2.099,7.695,-0.0571,67.500,0.000
7.4799,0.000,2.099,7.695,-0.0806,71.020,321.481
7.4850,0.000,2.099,-0.700,-0.0747,71.020,0.000
7.4900,0.000,2.099,-7.695,-0.0659,73.480,223.676
7.4951,0.000,2.099,3.498,-0.0835,73.480,0.000
7.5001,0.000,2.099,-2.099,-0.0718,75.230,158.440
7.5052,0.000,2.099,-4.897,-0.0747,75.230,0.000
7.5102,0.000,2.099,2.099,-0.0689,75.230,0.000
7.5153,0.000,2.099,-9.095,-0.0718,75.940,64.769
7.5204,0.000,2.099,-3.498,-0.0864,75.940,0.000
7.5254,0.000,2.099,7.695,-0.0718,76.290,31.621
7.5305,0.000,2.099,-4.897,-0.0806,76.290,0.000
7.5355,0.000,2.099,4.897,-0.0718,75.590,-63.683
7.5406,0.000,2.099,-3.498,-0.0718,75.590,0.000
7.5456,0.000,2.099,-3.498,-0.0689,74.180,-127.584
7.5507,0.000,2.099,-4.897,-0.0630,74.180,0.000
7.5557,0.000,2.099,-2.099,-0.0630,71.370,-256.159
7.5608,0.000,2.099,9.095,-0.0806,71.370,0.000
7.5659,0.000,2.099,3.498,-0.0718,71.370,0.000
7.5709,0.000,2.099,-3.498,-0.0806,71.370,0.000
7.5760,0.000,2.099,6.296,-0.0630,68.200,-197.232
7.5810,0.000,2.099,7.695,-0.0718,68.200,0.000
7.5861,0.000,2.099,-3.498,-0.0864,61.880,-582.759
7.5911,0.000,717.395,2510.800,0.1509,61.880,0.000
7.5962,0.000,717.395,2510.800,0.1509,56.950,-448.323
7.6012,0.000,2.099,-3.498,-0.0747,56.950,0.000
7.6063,0.000,2.099,4.897,-0.0806,50.980,-541.867
7.6113,0.000,717.395,2510.800,0.1509,50.980,0.000
7.6164,0.000,717.395,2510.800,0.1509,44.300,-608.751
7.6214,0.000,717.395,2510.800,0.1509,44.300,0.000
7.6265,0.000,2.099,-4.897,-0.0659,37.270,-635.055
7.6316,0.000,717.395,2510.800,0.1509,37.270,0.000
7.6366,0.000,2.099,-10.494,-0.0835,37.270,0.000
7.6417,0.000,2.099,-4.897,-0.0864,29.530,-707.161
7.6467,0.000,2.099,-0.700,-0.0659,29.530,0.000
7.6518,0.000,2.099,10.494,-0.0601,21.800,-697.532
7.6568,0.000,2.099,-9.095,-0.0689,21.800,0.000
7.6619,0.000,2.099,4.897,-0.0777,13.360,-833.374
7.6669,0.000,717.395,2510.800,0.1509,13.360,0.000
7.6720,0.000,2.099,-3.498,-0.0659,5.270,-685.728
7.6771,0.000,2.099,2.099,-0.0777,5.270,0.000
7.6821,0.000,2.099,-0.700,-0.0777,356.840,-766.808
7.6872,0.000,2.099,4.897,-0.0718,356.840,0.000
7.6922,0.000,2.099,-3.498,-0.0747,348.050,-796.493
7.6973,0.000,2.099,0.700,-0.0835,348.050,0.000
7.7023,0.000,2.099,10.494,-0.0718,348.050,0.000
7.7074,0.000,2.099,-4.897,-0.0747,339.960,-732.434
7.7124,0.000,2.077,-10.494,-0.0689,339.960,0.000
7.7175,0.000,2.099,3.498,-0.0747,332.230,-707.793
7.7226,0.000,2.099,-2.099,-0.0777,332.230,0.000
7.7276,0.000,2.099,-0.700,-0.0835,324.840,-671.686
7.7327,0.000,2.099,-3.498,-0.0718,324.840,0.000
7.7377,0.000,2.077,-13.292,-0.0864,317.810,-639.361
7.7428,0.000,717.395,2510.800,0.1509,317.810,0.000
7.7478,0.000,2.099,-2.099,-0.0806,311.130,-607.302
7.7529,0.000,2.077,-3.498,-0.0777,311.130,0.000
7.7579,0.000,2.099,4.897,-0.0747,311.130,0.000
7.7630,0.000,2.099,9.095,-0.0777,305.510,-502.738
7.7681,0.000,2.099,-3.498,-0.0777,305.510,0.000
7.7731,0.000,2.099,-4.897,-0.0894,300.590,-454.447
7.7782,0.000,2.077,-0.700,-0.0718,300.590,0.000
7.7832,0.000,2.099,4.897,-0.0630,296.370,-383.787
7.7883,0.000,2.099,2.099,-0.0747,296.370,0.000
7.7933,0.000,2.099,4.897,-0.0659,292.500,-351.948
7.7984,0.000,2.077,3.498,-0.0630,292.500,0.000
7.8035,0.000,2.099,-4.897,-0.0777,290.040,-221.836
7.8085,0.000,2.099,4.897,-0.0689,290.040,0.000
7.8136,0.000,2.099,-2.099,-0.0894,288.280,-161.204
7.8186,0.000,2.099,-3.498,-0.0806,288.280,0.000
7.8237,0.000,2.099,2.099,-0.0718,288.280,0.000
7.8287,0.000,2.099,0.700,-0.0747,286.880,-127.193
7.8338,0.000,2.077,2.099,-0.0747,286.880,0.000
7.8388,0.000,2.099,-3.498,-0.0835,286.880,0.000
7.8439,0.000,2.077,3.498,-0.0835,286.880,0.000
7.8490,0.000,2.099,-0.700,-0.0718,286.880,0.000
7.8540,0.000,2.099,-0.700,-0.0894,286.880,0.000
7.8591,0.000,2.099,4.897,-0.0689,288.280,128.164
7.8641,0.000,2.099,-2.099,-0.0718,288.280,0.000
7.8692,0.000,2.077,-10.494,-0.0689,290.390,191.772
7.8742,0.000,2.077,-2.099,-0.0777,290.390,0.000
7.8793,0.000,2.099,3.498,-0.0630,293.200,254.507
7.8843,0.000,2.099,0.700,-0.0630,293.200,0.000
7.8894,0.000,2.077,-4.897,-0.0689,293.200,0.000
7.8944,0.000,2.099,6.296,-0.0718,297.070,353.185
7.8995,0.000,2.077,-11.893,-0.0601,297.070,0.000
7.9046,0.000,2.077,-4.897,-0.0689,301.640,412.421
7.9096,0.000,2.077,-4.897,-0.0630,301.640,0.000
7.9147,0.000,2.077,-7.695,-0.0864,306.560,449.827
7.9197,0.000,2.077,-3.498,-0.0747,306.560,0.000
7.9248,0.000,2.077,0.700,-0.0777,312.540,544.464
7.9298,0.000,2.099,2.099,-0.0864,312.540,0.000
7.9349,0.000,2.099,2.099,-0.0689,319.220,607.339
7.9399,0.000,2.077,-9.095,-0.0659,319.220,0.000
7.9450,0.000,2.077,-10.494,-0.0835,319.220,0.000
7.9501,0.000,2.077,-6.296,-0.0747,326.600,669.142
7.9551,0.000,2.077,-0.700,-0.0659,326.600,0.000
7.9602,0.000,2.099,-2.099,-0.0718,333.630,635.465
7.9652,0.000,2.077,-7.695,-0.0806,333.630,0.000
7.9703,0.000,2.099,2.099,-0.0747,341.020,677.322
7.9753,0.000,2.077,-7.695,-0.0689,341.020,0.000
7.9804,0.000,2.077,-2.099,-0.0659,349.450,766.385
7.9854,0.000,2.077,2.099,-0.0542,349.450,0.000
7.9905,0.000,2.077,-6.296,-0.0659,357.540,735.394
7.9955,0.000,2.077,-3.498,-0.0894,357.540,0.000
8.0006,0.000,2.099,4.897,-0.0864,5.980,767.131
8.0057,0.000,2.077,-4.897,-0.0864,5.980,0.000
8.0107,0.000,2.077,0.700,-0.0777,5.980,0.000
8.0158,0.000,2.077,-0.700,-0.0747,13.710,697.914
8.0208,0.000,2.099,-2.099,-0.0689,13.710,0.000
8.0259,0.000,2.077,-2.099,-0.0718,21.450,766.196
8.0309,0.000,2.099,-10.494,-0.0777,21.450,0.000
8.0360,0.000,2.099,2.099,-0.0806,28.830,624.434
8.0410,0.000,2.099,-3.498,-0.0718,28.830,0.000
8.0461,0.000,2.099,-3.498,-0.0718,35.860,638.967
8.0512,0.000,2.077,-6.296,-0.0835,35.860,0.000
8.0562,0.000,2.099,-2.099,-0.0630,42.540,607.415
8.0613,0.000,2.077,4.897,-0.0747,42.540,0.000
8.0663,0.000,2.099,-3.498,-0.0718,48.160,509.576
8.0714,0.000,2.099,0.700,-0.0864,48.160,0.000
8.0764,0.000,2.099,-3.498,-0.0835,48.160,0.000
8.0815,0.000,2.077,-0.700,-0.0777,53.440,480.704
8.0865,0.000,2.099,-2.099,-0.0689,53.440,0.000
8.0916,0.000,2.077,-9.095,-0.0747,58.360,447.074
8.0967,0.000,2.077,-0.700,-0.0894,58.360,0.000
8.1017,0.000,2.077,-0.700,-0.0747,61.880,318.012
8.1068,0.000,2.099,4.897,-0.0747,61.880,0.000
8.1118,0.000,2.099,-0.700,-0.0718,65.040,311.657
8.1169,0.000,2.099,4.897,-0.0659,65.040,0.000
8.1219,0.000,2.077,-4.897,-0.0689,67.150,179.003
8.1270,0.000,2.099,-4.897,-0.0835,67.150,0.000
8.1320,0.000,2.099,-9.095,-0.0718,67.150,0.000
8.1371,0.000,2.099,0.700,-0.0777,68.550,126.747
8.1422,0.000,2.077,-9.095,-0.0601,68.550,0.000
8.1472,0.000,2.099,4.897,-0.0747,69.260,64.857
8.1523,0.000,2.099,-2.099,-0.0630,69.260,0.000
8.1573,0.000,2.099,-2.099,-0.0864,69.260,0.000
8.1624,0.000,2.099,-0.700,-0.0835,69.260,0.000
8.1674,0.000,2.099,-10.494,-0.0835,68.550,-64.546
8.1725,0.000,2.099,10.494,-0.0659,68.550,0.000
8.1775,0.000,2.077,2.099,-0.0806,66.800,-159.019
8.1826,0.000,2.077,-7.695,-0.0689,66.800,0.000
8.1876,0.000,2.099,-6.296,-0.0689,63.980,-256.470
8.1927,0.000,2.077,0.700,-0.0630,63.980,0.000
8.1978,0.000,2.077,-0.700,-0.0777,63.980,0.000
8.2028,0.000,2.099,-10.494,-0.0747,60.820,-285.238
8.2079,0.000,2.077,-4.897,-0.0601,60.820,0.000
8.2129,0.000,2.099,10.494,-0.0659,56.950,-382.465
8.2180,0.000,2.077,-0.700,-0.0718,56.950,0.000
8.2230,0.000,2.077,-6.296,-0.0659,52.030,-416.601
8.2281,0.000,2.077,-3.498,-0.0777,52.030,0.000
8.2331,0.000,2.077,-9.095,-0.0747,46.410,-511.167
8.2382,0.000,2.077,-7.695,-0.0718,46.410,0.000
8.2432,0.000,2.077,-0.700,-0.0747,40.080,-575.414
8.2483,0.000,2.077,-3.498,-0.0835,40.080,0.000
8.2533,0.000,2.099,3.498,-0.0689,34.100,-543.777
8.2584,0.000,2.099,-4.897,-0.0777,34.100,0.000
8.2635,0.000,2.077,3.498,-0.0718,34.100,0.000
8.2685,0.000,2.077,2.099,-0.0630,26.370,-702.157
8.2736,0.000,2.099,-3.498,-0.0835,26.370,0.000
8.2786,0.000,2.099,3.498,-0.0659,19.340,-639.142
8.2837,0.000,2.099,2.099,-0.0689,19.340,0.000
8.2887,0.000,2.099,-6.296,-0.0777,11.600,-698.521
8.2938,0.000,2.099,-2.099,-0.0689,11.600,0.000
8.2988,0.000,2.077,-6.296,-0.0806,4.220,-730.772
8.3039,0.000,2.099,6.296,-0.0747,4.220,0.000
8.3090,0.000,2.077,-3.498,-0.0747,356.480,-653.997
8.3140,0.000,2.099,-6.296,-0.0777,356.480,0.000
8.3191,0.000,2.077,2.099,-0.0806,356.480,0.000
8.3241,0.000,2.099,-0.700,-0.0718,348.400,-729.773
8.3292,0.000,2.099,0.700,-0.0571,348.400,0.000
8.3342,0.000,2.099,-2.099,-0.0894,341.020,-675.155
8.3393,0.000,2.099,0.700,-0.0601,341.020,0.000
8.3444,0.000,2.099,-9.095,-0.0718,333.280,-699.370
8.3494,0.000,2.099,-3.498,-0.0689,333.280,0.000
8.3545,0.000,2.077,-7.695,-0.0689,326.950,-579.330
8.3595,0.000,2.077,-4.897,-0.0630,326.950,0.000
8.3646,0.000,2.077,-3.498,-0.0923,320.620,-575.639
8.3696,0.000,2.099,0.700,-0.0835,320.620,0.000
8.3747,0.000,2.099,2.099,-0.0747,314.650,-542.465
8.3797,0.000,2.077,0.700,-0.0659,314.650,0.000
8.3848,0.000,2.099,4.897,-0.0630,314.650,0.000
8.3898,0.000,2.077,-3.498,-0.0777,309.380,-479.207
8.3949,0.000,2.099,-0.700,-0.0864,309.380,0.000
8.4000,0.000,2.077,-3.498,-0.0747,304.800,-413.477
8.4050,0.000,2.099,-3.498,-0.0689,304.800,0.000
8.4101,0.000,2.099,3.498,-0.0806,301.290,-321.220
8.4151,0.000,2.077,2.099,-0.0630,301.290,0.000
8.4202,0.000,717.395,2510.800,0.1509,297.770,-320.133
8.4252,0.000,2.077,-6.296,-0.0689,297.770,0.000
8.4303,0.000,2.099,2.099,-0.0718,295.660,-191.738
8.4353,0.000,2.099,4.897,-0.0864,295.660,0.000
8.4404,0.000,2.099,7.695,-0.0777,294.260,-127.280
8.4454,0.000,2.077,-6.296,-0.0835,294.260,0.000
8.4505,0.000,2.077,-4.897,-0.0864,294.260,0.000
8.4556,0.000,2.077,-4.897,-0.0689,293.200,-95.738
8.4606,0.000,2.077,-0.700,-0.0718,293.200,0.000
8.4657,0.000,2.099,4.897,-0.0835,293.200,0.000
8.4707,0.000,2.077,-0.700,-0.0747,293.200,0.000
8.4758,0.000,2.099,2.099,-0.0601,293.550,29.720
8.4808,0.000,2.099,10.494,-0.0630,293.550,0.000
8.4859,0.000,2.077,7.695,-0.0747,295.310,159.974
8.4909,0.000,2.077,2.099,-0.0864,295.310,0.000
8.4960,0.000,2.099,6.296,-0.0601,297.420,191.879
8.5011,0.000,2.077,-3.498,-0.0718,297.420,0.000
8.5061,0.000,717.395,2510.800,0.1509,297.420,0.000
8.5112,0.000,2.099,7.695,-0.0777,300.590,282.575
8.5162,0.000,2.077,4.897,-0.0659,300.590,0.000
8.5213,0.000,2.077,2.099,-0.0747,304.450,357.860
8.5263,0.000,2.077,6.296,-0.0864,304.450,0.000
8.5314,0.000,2.077,3.498,-0.0923,309.020,415.409
8.5364,0.000,2.077,-0.700,-0.0835,309.020,0.000
8.5415,0.000,2.077,0.700,-0.0689,314.300,480.147
8.5465,0.000,2.077,-6.296,-0.0513,314.300,0.000
8.5516,0.000,2.077,-17.490,-0.0864,320.270,542.571
8.5567,0.000,2.077,-6.296,-0.0923,320.270,0.000
8.5617,0.000,2.077,-6.296,-0.0689,326.250,539.746
8.5668,0.000,2.077,-3.498,-0.0864,326.250,0.000
8.5718,0.000,717.395,2510.800,0.1509,326.250,0.000
8.5769,0.000,2.077,9.095,-0.0747,332.580,579.002
8.5819,0.000,2.099,-2.099,-0.0718,332.580,0.000
8.5870,0.000,2.077,-0.700,-0.0835,339.960,671.449
8.5920,0.000,2.077,-4.897,-0.0659,339.960,0.000
8.5971,0.000,2.099,-0.700,-0.0777,347.340,670.852
8.6021,0.000,2.099,6.296,-0.0864,347.340,0.000
8.6072,0.000,2.077,-3.498,-0.0777,355.080,702.025
8.6123,0.000,2.077,0.700,-0.0718,355.080,0.000
8.6173,0.000,2.077,-4.897,-0.0923,2.460,667.999
8.6224,0.000,2.099,-4.897,-0.0864,2.460,0.000
8.6274,0.000,2.099,9.095,-0.0630,9.490,697.848
8.6325,0.000,2.099,-3.498,-0.0864,9.490,0.000
8.6375,0.000,717.395,2510.800,0.1509,16.880,663.404
8.6426,0.000,717.395,2510.800,0.1509,16.880,0.000
8.6476,0.000,2.077,-10.494,-0.0806,16.880,0.000
8.6527,0.000,2.077,-3.498,-0.0718,23.910,600.282
8.6578,0.000,2.077,2.099,-0.0601,23.910,0.000
8.6628,0.000,717.395,2510.800,0.1509,30.940,638.840
8.6679,0.000,2.099,3.498,-0.0777,30.940,0.000
8.6729,0.000,717.395,2510.800,0.1509,36.910,542.756
8.6780,0.000,717.395,2510.800,0.1509,36.910,0.000
8.6830,0.000,717.395,2510.800,0.1509,42.540,512.044
8.6881,0.000,717.395,2510.800,0.1509,42.540,0.000
8.6931,0.000,2.077,2.099,-0.0747,42.540,0.000
8.6982,0.000,2.077,0.700,-0.0747,47.460,444.149
8.7032,0.000,2.077,-2.099,-0.0689,47.460,0.000
8.7083,0.000,2.077,-13.292,-0.0747,51.680,385.208
8.7133,0.000,2.077,-2.099,-0.0952,51.680,0.000
8.7184,0.000,2.099,3.498,-0.0806,55.900,381.290
8.7235,0.000,2.099,10.494,-0.0601,55.900,0.000
8.7285,0.000,2.077,-3.498,-0.0747,58.710,278.642
8.7336,0.000,2.077,4.897,-0.0777,58.710,0.000
8.7386,0.000,2.099,-0.700,-0.0864,60.820,190.966
8.7437,0.000,2.077,0.700,-0.0894,60.820,0.000
8.7487,0.000,717.395,2510.800,0.1509,62.230,119.756
8.7538,0.000,2.077,-10.494,-0.0689,62.230,0.000
8.7589,0.000,2.077,-4.897,-0.0894,62.230,0.000
8.7639,0.000,2.099,-0.700,-0.0718,62.930,63.492
8.7690,0.000,2.077,9.095,-0.0777,62.930,0.000
8.7740,0.000,2.077,-0.700,-0.0747,63.280,31.874
8.7791,0.000,2.099,3.498,-0.0689,63.280,0.000
8.7841,0.000,2.099,4.897,-0.0864,62.230,-95.399
8.7892,0.000,2.099,6.296,-0.0601,62.230,0.000
8.7942,0.000,2.077,-6.296,-0.0718,60.820,-128.249
8.7993,0.000,2.099,7.695,-0.0718,60.820,0.000
8.8044,0.000,2.077,-2.099,-0.0806,58.710,-191.835
8.8094,0.000,2.077,-7.695,-0.0659,58.710,0.000
8.8145,0.000,2.077,0.700,-0.0689,55.200,-314.712
8.8195,0.000,2.099,-6.296,-0.0747,55.200,0.000
8.8246,0.000,2.077,-3.498,-0.0659,52.030,-315.420
8.8296,0.000,2.077,2.099,-0.0571,52.030,0.000
8.8347,0.000,717.395,2510.800,0.1509,52.030,0.000
8.8397,0.000,2.077,0.700,-0.0835,47.460,-387.427
8.8448,0.000,2.099,-0.700,-0.0571,47.460,0.000
8.8498,0.000,2.099,-0.700,-0.0601,42.190,-478.919
8.8549,0.000,717.395,2510.800,0.1509,42.190,0.000
8.8599,0.000,717.395,2510.800,0.1509,36.560,-512.071
8.8650,0.000,717.395,2510.800,0.1509,36.560,0.000
8.8701,0.000,717.395,2510.800,0.1509,30.590,-542.735
8.8751,0.000,717.395,2510.800,0.1509,30.590,0.000
8.8802,0.000,717.395,2510.800,0.1509,30.590,0.000
8.8852,0.000,717.395,2510.800,0.1509,23.910,-602.264
8.8903,0.000,2.099,2.099,-0.0835,23.910,0.000
8.8953,0.000,2.099,-2.099,-0.0689,17.230,-611.816
8.9004,0.000,2.077,2.099,-0.0864,17.230,0.000
8.9054,0.000,2.099,2.099,-0.0689,9.840,-667.381
8.9105,0.000,2.077,-7.695,-0.0806,9.840,0.000
8.9155,0.000,2.077,-2.099,-0.0689,3.160,-663.705
8.9206,0.000,2.077,2.099,-0.0718,3.160,0.000
8.9256,0.000,2.099,3.498,-0.0777,355.780,-621.238
8.9307,0.000,2.099,2.099,-0.0689,355.780,0.000
8.9357,0.000,2.077,-3.498,-0.0718,348.400,-671.728
8.9408,0.000,2.099,10.494,-0.0571,348.400,0.000
8.9459,0.000,2.099,3.498,-0.0777,348.400,0.000
8.9509,0.000,2.077,6.296,-0.0777,341.720,-606.601
8.9560,0.000,2.077,3.498,-0.0718,341.720,0.000
8.9610,0.000,2.077,-3.498,-0.0835,334.690,-635.069
8.9661,0.000,2.099,-2.099,-0.0894,334.690,0.000
8.9711,0.000,2.077,0.700,-0.0806,329.060,-515.424
8.9762,0.000,2.077,-4.897,-0.0718,329.060,0.000
8.9812,0.000,2.099,-7.695,-0.0689,323.090,-541.669
8.9863,0.000,2.077,-7.695,-0.0601,323.090,0.000
8.9913,0.000,2.077,-2.099,-0.0747,317.810,-518.733
8.9964,0.000,2.077,-0.700,-0.0571,317.810,0.000
9.0015,0.000,2.077,-6.296,-0.0835,313.240,-386.695
9.0065,0.000,2.077,0.700,-0.0864,313.240,0.000
9.0116,0.000,2.099,-0.700,-0.0747,309.020,-413.036
9.0166,0.000,2.077,-2.099,-0.0806,309.020,0.000
9.0217,0.000,2.077,-2.099,-0.0835,309.020,0.000
9.0267,0.000,2.099,2.099,-0.0718,305.510,-298.524
9.0318,0.000,2.077,-6.296,-0.0777,305.510,0.000
9.0368,0.000,2.099,3.498,-0.0659,303.050,-241.288
9.0419,0.000,2.077,2.099,-0.0630,303.050,0.000
9.0469,0.000,2.077,-7.695,-0.0747,300.940,-178.767
9.0520,0.000,2.077,2.099,-0.0718,300.940,0.000
9.0571,0.000,2.099,2.099,-0.0718,299.880,-103.761
9.0621,0.000,2.099,0.700,-0.0718,299.880,0.000
9.0672,0.000,2.077,-7.695,-0.0689,299.880,0.000
9.0722,0.000,2.099,6.296,-0.0718,299.180,-58.989
9.0773,0.000,2.099,-3.498,-0.0835,299.180,0.000
9.0823,0.000,717.395,2510.800,0.1509,299.180,0.000
9.0874,0.000,2.099,6.296,-0.0659,299.180,0.000
9.0924,0.000,2.077,-4.897,-0.0777,299.880,59.409
9.0975,0.000,717.395,2510.800,0.1509,299.880,0.000
